index,group_index,final,c_name,img,lvl,branch,stim_type,p_id,accurate,react_time
124,10,1,furniture_n_01,highboy_n_01,hypernym,furniture.n.01,True,11,1,452
125,14,1,musical_instrument_n_01,phillips_screwdriver_n_01,hypernym,musical_instrument.n.01,False,11,1,550
126,3,1,harpsichord_n_01,coffee_table_n_01,bl,musical_instrument.n.01,False,11,1,577
127,2,1,edible_fruit_n_01,bikini_n_02,hypernym,edible_fruit.n.01,False,11,1,509
128,7,1,uplift_n_02,uplift_n_02,hyponym,clothing.n.01,True,11,1,1132
129,5,1,bow_tie_n_01,sultana_n_01,hyponym,clothing.n.01,False,11,1,939
130,18,1,swimsuit_n_01,bikini_n_02,bl,clothing.n.01,True,11,1,466
131,8,1,pliers_n_01,needlenose_pliers_n_01,bl,hand_tool.n.01,True,11,1,550
132,13,1,orange_n_01,handsaw_n_01,bl,edible_fruit.n.01,False,11,1,499
133,11,1,apple_n_01,muffler_n_02,bl,edible_fruit.n.01,False,11,1,507
134,16,1,furniture_n_01,coffee_table_n_01,hypernym,furniture.n.01,True,11,1,904
135,9,1,cloak_n_02,heckelphone_n_01,bl,clothing.n.01,False,11,1,852
136,1,1,musical_instrument_n_01,heckelphone_n_01,hypernym,musical_instrument.n.01,True,11,1,391
137,4,1,clothing_n_01,tank_top_n_01,hypernym,clothing.n.01,True,11,1,631
138,17,1,euphonium_n_01,euphonium_n_01,hyponym,musical_instrument.n.01,True,11,0,931
139,12,1,bench_n_01,pew_n_01,bl,furniture.n.01,True,11,1,653
140,14,1,smooth_plane_n_01,granadilla_n_04,hyponym,hand_tool.n.01,False,11,1,733
141,2,1,pear_n_01,bosc_n_01,bl,edible_fruit.n.01,True,11,1,569
142,10,1,pear_n_01,contrabassoon_n_01,bl,edible_fruit.n.01,False,11,1,395
143,20,1,plane_n_05,smooth_plane_n_01,bl,hand_tool.n.01,True,11,0,544
144,8,1,musical_instrument_n_01,bathrobe_n_01,hypernym,musical_instrument.n.01,False,11,1,2390
145,13,1,sweat_pants_n_01,sweat_pants_n_01,hyponym,clothing.n.01,True,11,1,849
146,1,1,scarf_n_01,euphonium_n_01,bl,clothing.n.01,False,11,1,537
147,3,1,drum_n_01,needlenose_pliers_n_01,bl,musical_instrument.n.01,False,11,1,590
148,15,1,acoustic_guitar_n_01,damson_n_01,hyponym,musical_instrument.n.01,False,11,1,637
149,9,1,chair_n_01,armchair_n_01,bl,furniture.n.01,True,11,1,596
150,17,1,edible_fruit_n_01,granny_smith_n_01,hypernym,edible_fruit.n.01,True,11,1,472
151,19,1,edible_fruit_n_01,granadilla_n_04,hypernym,edible_fruit.n.01,True,11,1,398
152,18,1,swimsuit_n_01,heart_cherry_n_02,bl,clothing.n.01,False,11,1,566
153,5,1,wardrobe_n_01,church_key_n_01,bl,furniture.n.01,False,11,1,1072
154,12,1,suit_n_01,business_suit_n_01,bl,clothing.n.01,True,11,1,496
155,6,1,watermelon_n_02,watermelon_n_02,hyponym,edible_fruit.n.01,True,11,1,410
156,7,1,stradavarius_n_01,stradavarius_n_01,hyponym,musical_instrument.n.01,True,11,0,2257
157,11,1,love_seat_n_01,love_seat_n_01,hyponym,furniture.n.01,True,11,1,1099
158,16,1,mandarin_n_05,miniskirt_n_01,bl,edible_fruit.n.01,False,11,1,1026
159,4,1,long_johns_n_01,long_johns_n_01,hyponym,clothing.n.01,True,11,0,1230
160,13,1,furniture_n_01,watermelon_n_02,hypernym,furniture.n.01,False,11,1,443
161,10,1,phillips_screwdriver_n_01,phillips_screwdriver_n_01,hyponym,hand_tool.n.01,True,11,1,619
162,7,1,veil_n_01,face_veil_n_01,bl,clothing.n.01,True,11,1,754
163,14,1,edible_fruit_n_01,clementine_n_02,hypernym,edible_fruit.n.01,True,11,1,379
164,18,1,cape_n_02,highhat_cymbal_n_01,hyponym,clothing.n.01,False,11,1,569
165,2,1,nailfile_n_01,piccolo_n_01,hyponym,hand_tool.n.01,False,11,1,1133
166,12,1,grand_piano_n_01,blazer_n_01,hyponym,musical_instrument.n.01,False,11,1,513
167,9,1,edible_fruit_n_01,musette_n_01,hypernym,edible_fruit.n.01,False,11,1,642
168,6,1,bosc_n_01,highhat_cymbal_n_01,hyponym,edible_fruit.n.01,False,11,0,1777
169,1,1,brick_trowel_n_01,brick_trowel_n_01,hyponym,hand_tool.n.01,True,11,1,1013
170,3,1,plum_n_02,bow_tie_n_01,bl,edible_fruit.n.01,False,11,1,543
171,17,1,square_n_08,coffee_table_n_01,bl,hand_tool.n.01,False,11,1,731
172,8,1,chest_of_drawers_n_01,raincoat_n_01,bl,furniture.n.01,False,11,1,629
173,19,1,carpenters_square_n_01,carpenters_square_n_01,hyponym,hand_tool.n.01,True,11,1,780
174,4,1,saw_n_02,key_lime_n_01,bl,hand_tool.n.01,False,11,1,811
175,15,1,guitar_n_01,acoustic_guitar_n_01,bl,musical_instrument.n.01,True,11,1,473
176,5,1,bathrobe_n_01,bosc_n_01,hyponym,clothing.n.01,False,11,1,630
177,16,1,cabinet_n_01,carpenters_hammer_n_01,bl,furniture.n.01,False,11,1,617
178,20,1,necktie_n_01,key_lime_n_01,bl,clothing.n.01,False,11,1,479
179,11,1,bongo_n_01,bongo_n_01,hyponym,musical_instrument.n.01,True,11,1,585
180,5,1,clothing_n_01,sackbut_n_01,hypernym,clothing.n.01,False,11,1,1120
181,3,1,bikini_n_02,church_key_n_01,hyponym,clothing.n.01,False,11,1,703
182,12,1,shirt_n_01,carpenters_square_n_01,bl,clothing.n.01,False,11,1,465
183,6,1,musical_instrument_n_01,brick_trowel_n_01,hypernym,musical_instrument.n.01,False,11,1,589
184,13,1,robe_n_01,bathrobe_n_01,bl,clothing.n.01,True,11,1,457
185,1,1,spatula_n_02,putty_knife_n_01,bl,hand_tool.n.01,True,11,1,789
186,19,1,hand_tool_n_01,spade_n_02,hypernym,hand_tool.n.01,True,11,1,485
187,15,1,furniture_n_01,piccolo_n_01,hypernym,furniture.n.01,False,11,1,626
188,20,1,clothing_n_01,campstool_n_01,hypernym,clothing.n.01,False,11,1,575
189,8,1,phillips_screwdriver_n_01,uplift_n_02,hyponym,hand_tool.n.01,False,11,1,497
190,17,1,suit_n_01,love_seat_n_01,bl,clothing.n.01,False,11,1,621
191,2,1,floor_lamp_n_01,floor_lamp_n_01,hyponym,furniture.n.01,True,11,1,649
192,14,1,pew_n_01,face_veil_n_01,hyponym,furniture.n.01,False,11,1,1061
193,10,1,musical_instrument_n_01,bongo_n_01,hypernym,musical_instrument.n.01,True,11,1,528
194,9,1,bosc_n_01,bosc_n_01,hyponym,edible_fruit.n.01,True,11,0,624
195,4,1,miniskirt_n_01,damson_n_01,hyponym,clothing.n.01,False,11,1,675
196,18,1,furniture_n_01,needlenose_pliers_n_01,hypernym,furniture.n.01,False,11,1,794
197,7,1,dresser_n_05,dresser_n_05,hyponym,furniture.n.01,True,11,1,465
0,11,1,baby_bed_n_01,carpenters_hammer_n_01,bl,furniture.n.01,False,11,1,478
1,16,1,hand_tool_n_01,carpenters_square_n_01,hypernym,hand_tool.n.01,True,11,1,524
2,15,1,hand_tool_n_01,spinet_n_02,hypernym,hand_tool.n.01,False,11,1,626
3,18,1,acoustic_guitar_n_01,acoustic_guitar_n_01,hyponym,musical_instrument.n.01,True,11,1,575
4,2,1,table_n_02,coffee_table_n_01,bl,furniture.n.01,True,11,1,507
5,16,1,guitar_n_01,sultana_n_01,bl,musical_instrument.n.01,False,11,1,408
6,8,1,screwdriver_n_01,phillips_screwdriver_n_01,bl,hand_tool.n.01,True,11,1,501
7,6,1,carpenters_hammer_n_01,carpenters_hammer_n_01,hyponym,hand_tool.n.01,True,11,1,430
8,4,1,clarinet_n_01,highboy_n_01,bl,musical_instrument.n.01,False,11,1,609
9,9,1,handsaw_n_01,bitter_orange_n_02,hyponym,hand_tool.n.01,False,11,1,479
10,13,1,hand_tool_n_01,smooth_plane_n_01,hypernym,hand_tool.n.01,True,11,1,655
11,20,1,wardrobe_n_01,armoire_n_01,bl,furniture.n.01,True,11,1,596
12,10,1,edible_fruit_n_01,bathrobe_n_01,hypernym,edible_fruit.n.01,False,11,1,452
13,19,1,uplift_n_02,stradavarius_n_01,hyponym,clothing.n.01,False,11,1,628
14,7,1,tank_top_n_01,damson_n_01,hyponym,clothing.n.01,False,11,1,438
15,14,1,passion_fruit_n_01,granadilla_n_04,bl,edible_fruit.n.01,True,11,1,541
16,11,1,mandarin_n_05,clementine_n_02,bl,edible_fruit.n.01,True,11,1,438
17,12,1,shovel_n_01,lyre_n_01,bl,hand_tool.n.01,False,11,1,741
18,5,1,highhat_cymbal_n_01,crescent_wrench_n_01,hyponym,musical_instrument.n.01,False,11,1,773
19,17,1,clothing_n_01,sweat_pants_n_01,hypernym,clothing.n.01,True,11,1,572
20,3,1,spinet_n_02,spinet_n_02,hyponym,musical_instrument.n.01,True,11,0,1274
21,1,1,musical_instrument_n_01,grand_piano_n_01,hypernym,musical_instrument.n.01,True,11,1,687
22,6,1,edible_fruit_n_01,putty_knife_n_01,hypernym,edible_fruit.n.01,False,11,1,521
23,10,1,hand_tool_n_01,crescent_wrench_n_01,hypernym,hand_tool.n.01,True,11,1,411
24,18,1,bassoon_n_01,contrabassoon_n_01,bl,musical_instrument.n.01,True,11,1,795
25,12,1,clothing_n_01,uplift_n_02,hypernym,clothing.n.01,True,11,1,642
26,15,1,baby_bed_n_01,cradle_n_01,bl,furniture.n.01,True,11,1,1269
27,5,1,musical_instrument_n_01,blazer_n_01,hypernym,musical_instrument.n.01,False,11,1,534
28,3,1,hand_tool_n_01,cathedra_n_01,hypernym,hand_tool.n.01,False,11,1,551
29,14,1,furniture_n_01,pew_n_01,hypernym,furniture.n.01,True,11,1,469
30,1,1,clothing_n_01,blazer_n_01,hypernym,clothing.n.01,True,11,1,357
31,19,1,clothing_n_01,face_veil_n_01,hypernym,clothing.n.01,True,11,1,394
32,17,1,hammer_n_02,carpenters_hammer_n_01,bl,hand_tool.n.01,True,11,1,357
33,11,1,edible_fruit_n_01,cherimoya_n_02,hypernym,edible_fruit.n.01,True,11,1,396
34,2,1,cloak_n_02,cape_n_02,bl,clothing.n.01,True,11,1,373
35,16,1,brassiere_n_01,uplift_n_02,bl,clothing.n.01,True,11,1,870
36,20,1,spade_n_02,spade_n_02,hyponym,hand_tool.n.01,True,11,1,386
37,7,1,trouser_n_01,granadilla_n_04,bl,clothing.n.01,False,11,1,546
38,9,1,musical_instrument_n_01,acoustic_guitar_n_01,hypernym,musical_instrument.n.01,True,11,1,565
39,4,1,furniture_n_01,floor_lamp_n_01,hypernym,furniture.n.01,True,11,1,819
40,13,1,cathedra_n_01,acoustic_guitar_n_01,hyponym,furniture.n.01,False,11,1,1076
41,8,1,desk_n_01,muffler_n_02,bl,furniture.n.01,False,11,1,528
42,18,1,musical_instrument_n_01,carpenters_hammer_n_01,hypernym,musical_instrument.n.01,False,11,1,988
43,16,1,clothing_n_01,watermelon_n_02,hypernym,clothing.n.01,False,11,1,1311
44,7,1,plum_n_02,damson_n_01,bl,edible_fruit.n.01,True,11,1,585
45,10,1,harpsichord_n_01,spinet_n_02,bl,musical_instrument.n.01,True,11,0,984
46,4,1,throne_n_01,cathedra_n_01,bl,furniture.n.01,True,11,1,470
47,11,1,clementine_n_02,bikini_n_02,hyponym,edible_fruit.n.01,False,11,1,775
48,8,1,underwear_n_01,sackbut_n_01,bl,clothing.n.01,False,11,1,523
49,15,1,violin_n_01,uplift_n_02,bl,musical_instrument.n.01,False,11,1,3009
50,17,1,love_seat_n_01,acoustic_guitar_n_01,hyponym,furniture.n.01,False,11,1,672
51,9,1,granadilla_n_04,granadilla_n_04,hyponym,edible_fruit.n.01,True,11,1,855
52,5,1,hand_tool_n_01,bradawl_n_01,hypernym,hand_tool.n.01,True,11,1,518
53,12,1,sackbut_n_01,sackbut_n_01,hyponym,musical_instrument.n.01,True,11,0,913
54,20,1,musical_instrument_n_01,euphonium_n_01,hypernym,musical_instrument.n.01,True,11,1,469
55,14,1,sackbut_n_01,pew_n_01,hyponym,musical_instrument.n.01,False,11,1,606
56,19,1,heckelphone_n_01,heckelphone_n_01,hyponym,musical_instrument.n.01,True,11,1,1024
57,13,1,furniture_n_01,granny_smith_n_01,hypernym,furniture.n.01,False,11,1,666
58,1,1,furniture_n_01,cherimoya_n_02,hypernym,furniture.n.01,False,11,1,491
59,6,1,hand_tool_n_01,contrabassoon_n_01,hypernym,hand_tool.n.01,False,11,1,889
60,3,1,lamp_n_02,floor_lamp_n_01,bl,furniture.n.01,True,11,1,372
61,2,1,stradavarius_n_01,miniskirt_n_01,hyponym,musical_instrument.n.01,False,11,1,1891
62,4,1,watermelon_n_02,lyre_n_01,hyponym,edible_fruit.n.01,False,11,1,486
63,15,1,business_suit_n_01,bunk_bed_n_01,hyponym,clothing.n.01,False,11,1,663
64,11,1,furniture_n_01,phillips_screwdriver_n_01,hypernym,furniture.n.01,False,11,1,479
65,12,1,church_key_n_01,clementine_n_02,hyponym,hand_tool.n.01,False,11,1,1064
66,20,1,muffler_n_02,heckelphone_n_01,hyponym,clothing.n.01,False,11,1,2820
67,17,1,edible_fruit_n_01,damson_n_01,hypernym,edible_fruit.n.01,True,11,1,613
68,2,1,hand_tool_n_01,stradavarius_n_01,hypernym,hand_tool.n.01,False,11,1,750
69,1,1,armchair_n_01,musette_n_01,hyponym,furniture.n.01,False,11,1,503
70,5,1,carpenters_hammer_n_01,sackbut_n_01,hyponym,hand_tool.n.01,False,11,1,583
71,3,1,blazer_n_01,armoire_n_01,hyponym,clothing.n.01,False,11,1,907
72,8,1,jacket_n_01,blazer_n_01,bl,clothing.n.01,True,11,1,473
73,14,1,musical_instrument_n_01,granny_smith_n_01,hypernym,musical_instrument.n.01,False,11,1,1151
74,9,1,furniture_n_01,sweat_pants_n_01,hypernym,furniture.n.01,False,11,1,470
75,6,1,musical_instrument_n_01,stradavarius_n_01,hypernym,musical_instrument.n.01,True,11,1,491
76,7,1,writing_desk_n_02,tank_top_n_01,hyponym,furniture.n.01,False,11,1,1036
77,13,1,clothing_n_01,long_johns_n_01,hypernym,clothing.n.01,True,11,1,814
78,18,1,sofa_n_01,euphonium_n_01,bl,furniture.n.01,False,11,1,466
79,16,1,furniture_n_01,campstool_n_01,hypernym,furniture.n.01,True,11,1,798
80,10,1,clothing_n_01,writing_desk_n_02,hypernym,clothing.n.01,False,11,1,768
81,19,1,edible_fruit_n_01,cape_n_02,hypernym,edible_fruit.n.01,False,11,1,441
82,10,1,flute_n_01,raincoat_n_01,bl,musical_instrument.n.01,False,11,1,485
83,18,1,cymbal_n_01,highhat_cymbal_n_01,bl,musical_instrument.n.01,True,11,1,528
84,12,1,cradle_n_01,church_key_n_01,hyponym,furniture.n.01,False,11,1,1266
85,15,1,bed_n_01,clementine_n_02,bl,furniture.n.01,False,11,1,633
86,13,1,veil_n_01,love_seat_n_01,bl,clothing.n.01,False,11,1,992
87,16,1,coffee_table_n_01,carpenters_square_n_01,hyponym,furniture.n.01,False,11,1,853
88,14,1,edible_fruit_n_01,sultana_n_01,hypernym,edible_fruit.n.01,True,11,1,835
89,9,1,hand_tool_n_01,handsaw_n_01,hypernym,hand_tool.n.01,True,11,1,588
90,11,1,hand_tool_n_01,carpenters_hammer_n_01,hypernym,hand_tool.n.01,True,11,1,462
91,17,1,trouser_n_01,sweat_pants_n_01,bl,clothing.n.01,True,11,1,470
92,4,1,clothing_n_01,muffler_n_02,hypernym,clothing.n.01,True,11,1,395
93,5,1,hand_tool_n_01,bosc_n_01,hypernym,hand_tool.n.01,False,11,1,476
94,19,1,shirt_n_01,tank_top_n_01,bl,clothing.n.01,True,11,1,473
95,2,1,furniture_n_01,grand_piano_n_01,hypernym,furniture.n.01,False,11,1,2456
96,20,1,hand_tool_n_01,highboy_n_01,hypernym,hand_tool.n.01,False,11,1,663
97,8,1,spade_n_02,love_seat_n_01,hyponym,hand_tool.n.01,False,11,1,408
98,7,1,furniture_n_01,love_seat_n_01,hypernym,furniture.n.01,True,11,1,487
99,1,1,saw_n_02,handsaw_n_01,bl,hand_tool.n.01,True,11,1,409
100,3,1,business_suit_n_01,business_suit_n_01,hyponym,clothing.n.01,True,11,1,435
101,6,1,oboe_n_01,nailfile_n_01,bl,musical_instrument.n.01,False,11,1,842
102,17,1,orange_n_01,bitter_orange_n_02,bl,edible_fruit.n.01,True,11,1,380
103,3,1,musical_instrument_n_01,highhat_cymbal_n_01,hypernym,musical_instrument.n.01,True,11,1,1365
104,15,1,piano_n_01,sweat_pants_n_01,bl,musical_instrument.n.01,False,11,1,490
105,6,1,furniture_n_01,musette_n_01,hypernym,furniture.n.01,False,11,1,555
106,1,1,handsaw_n_01,handsaw_n_01,hyponym,hand_tool.n.01,True,11,1,407
107,10,1,sweat_pants_n_01,clementine_n_02,hyponym,clothing.n.01,False,11,1,589
108,16,1,clothing_n_01,dresser_n_05,hypernym,clothing.n.01,False,11,1,607
109,5,1,clothing_n_01,raincoat_n_01,hypernym,clothing.n.01,True,11,1,405
110,2,1,hand_tool_n_01,brick_trowel_n_01,hypernym,hand_tool.n.01,True,11,1,543
111,7,1,grape_n_01,sultana_n_01,bl,edible_fruit.n.01,True,11,1,368
112,19,1,piccolo_n_01,sweat_pants_n_01,hyponym,musical_instrument.n.01,False,11,1,450
113,18,1,clothing_n_01,bathrobe_n_01,hypernym,clothing.n.01,True,11,1,346
114,4,1,bikini_n_02,bikini_n_02,hyponym,clothing.n.01,True,11,1,379
115,14,1,hand_tool_n_01,tank_top_n_01,hypernym,hand_tool.n.01,False,11,1,958
116,9,1,raincoat_n_01,cathedra_n_01,hyponym,clothing.n.01,False,11,1,494
117,13,1,hand_tool_n_01,phillips_screwdriver_n_01,hypernym,hand_tool.n.01,True,11,1,477
118,20,1,heckelphone_n_01,handsaw_n_01,hyponym,musical_instrument.n.01,False,11,1,601
119,12,1,edible_fruit_n_01,bunk_bed_n_01,hypernym,edible_fruit.n.01,False,11,1,524
120,8,1,passion_fruit_n_01,piccolo_n_01,bl,edible_fruit.n.01,False,11,1,439
121,11,1,bagpipe_n_01,musette_n_01,bl,musical_instrument.n.01,True,11,1,385
122,19,1,wrench_n_03,dresser_n_05,bl,hand_tool.n.01,False,11,1,381
123,5,1,contrabassoon_n_01,contrabassoon_n_01,hyponym,musical_instrument.n.01,True,11,1,777
124,9,1,euphonium_n_01,bradawl_n_01,hyponym,musical_instrument.n.01,False,11,1,557
125,8,1,trowel_n_01,cathedra_n_01,bl,hand_tool.n.01,False,11,1,440
126,20,1,chair_n_01,bongo_n_01,bl,furniture.n.01,False,11,1,537
127,10,1,key_lime_n_01,turtleneck_n_01,hyponym,edible_fruit.n.01,False,11,1,440
128,6,1,musical_instrument_n_01,sackbut_n_01,hypernym,musical_instrument.n.01,True,11,1,398
129,16,1,crescent_wrench_n_01,crescent_wrench_n_01,hyponym,hand_tool.n.01,True,11,1,509
130,14,1,clothing_n_01,needlenose_pliers_n_01,hypernym,clothing.n.01,False,11,1,440
131,15,1,nailfile_n_01,nailfile_n_01,hyponym,hand_tool.n.01,True,11,1,610
132,3,1,clothing_n_01,turtleneck_n_01,hypernym,clothing.n.01,True,11,1,365
133,11,1,writing_desk_n_02,writing_desk_n_02,hyponym,furniture.n.01,True,11,1,411
134,1,1,furniture_n_01,bunk_bed_n_01,hypernym,furniture.n.01,True,11,1,361
135,17,1,granny_smith_n_01,granny_smith_n_01,hyponym,edible_fruit.n.01,True,11,0,454
136,18,1,blazer_n_01,blazer_n_01,hyponym,clothing.n.01,True,11,1,559
137,13,1,spatula_n_02,highhat_cymbal_n_01,bl,hand_tool.n.01,False,11,1,763
138,4,1,face_veil_n_01,pew_n_01,hyponym,clothing.n.01,False,11,1,457
139,12,1,edible_fruit_n_01,key_lime_n_01,hypernym,edible_fruit.n.01,True,11,1,361
140,7,1,plane_n_05,cherimoya_n_02,bl,hand_tool.n.01,False,11,1,373
141,2,1,drum_n_01,bongo_n_01,bl,musical_instrument.n.01,True,11,1,368
142,9,1,furniture_n_01,dresser_n_05,hypernym,furniture.n.01,True,11,1,433
143,4,1,trombone_n_01,armoire_n_01,bl,musical_instrument.n.01,False,11,1,640
144,16,1,throne_n_01,grand_piano_n_01,bl,furniture.n.01,False,11,1,551
145,20,1,coat_n_01,armoire_n_01,bl,clothing.n.01,False,11,1,681
146,12,1,custard_apple_n_02,miniskirt_n_01,bl,edible_fruit.n.01,False,11,1,535
147,1,1,clothing_n_01,miniskirt_n_01,hypernym,clothing.n.01,True,11,1,454
148,17,1,muffler_n_02,muffler_n_02,hyponym,clothing.n.01,True,11,1,470
149,6,1,lime_n_06,bikini_n_02,bl,edible_fruit.n.01,False,11,1,983
150,2,1,sultana_n_01,smooth_plane_n_01,hyponym,edible_fruit.n.01,False,11,1,1235
151,18,1,sweater_n_01,carpenters_square_n_01,bl,clothing.n.01,False,11,1,462
152,10,1,chest_of_drawers_n_01,highboy_n_01,bl,furniture.n.01,True,11,1,552
153,3,1,miniskirt_n_01,miniskirt_n_01,hyponym,clothing.n.01,True,11,1,354
154,11,1,musical_instrument_n_01,piccolo_n_01,hypernym,musical_instrument.n.01,True,11,1,419
155,13,1,file_n_04,nailfile_n_01,bl,hand_tool.n.01,True,11,0,623
156,8,1,hand_tool_n_01,writing_desk_n_02,hypernym,hand_tool.n.01,False,11,1,519
157,5,1,cradle_n_01,cradle_n_01,hyponym,furniture.n.01,True,11,1,665
158,15,1,heart_cherry_n_02,heart_cherry_n_02,hyponym,edible_fruit.n.01,True,11,1,577
159,19,1,hand_tool_n_01,bongo_n_01,hypernym,hand_tool.n.01,False,11,1,645
160,7,1,bass_horn_n_01,smooth_plane_n_01,bl,musical_instrument.n.01,False,11,1,652
161,14,1,melon_n_01,watermelon_n_02,bl,edible_fruit.n.01,True,11,1,342
162,11,1,can_opener_n_01,church_key_n_01,bl,hand_tool.n.01,True,11,1,1064
163,10,1,turtleneck_n_01,putty_knife_n_01,hyponym,clothing.n.01,False,11,1,470
164,4,1,hand_tool_n_01,cradle_n_01,hypernym,hand_tool.n.01,False,11,1,470
165,9,1,clothing_n_01,nailfile_n_01,hypernym,clothing.n.01,False,11,1,643
166,17,1,clothing_n_01,cradle_n_01,hypernym,clothing.n.01,False,11,1,740
167,8,1,hand_tool_n_01,church_key_n_01,hypernym,hand_tool.n.01,True,11,0,746
168,20,1,screwdriver_n_01,business_suit_n_01,bl,hand_tool.n.01,False,11,1,668
169,7,1,armchair_n_01,armchair_n_01,hyponym,furniture.n.01,True,11,1,471
170,15,1,bunk_bed_n_01,bosc_n_01,hyponym,furniture.n.01,False,11,1,456
171,18,1,can_opener_n_01,watermelon_n_02,bl,hand_tool.n.01,False,11,1,712
172,5,1,flute_n_01,piccolo_n_01,bl,musical_instrument.n.01,True,11,1,461
173,19,1,armoire_n_01,armoire_n_01,hyponym,furniture.n.01,True,11,0,769
174,3,1,face_veil_n_01,face_veil_n_01,hyponym,clothing.n.01,True,11,1,557
175,14,1,hammer_n_02,lyre_n_01,bl,hand_tool.n.01,False,11,1,923
176,2,1,spinet_n_02,writing_desk_n_02,hyponym,musical_instrument.n.01,False,11,1,787
177,16,1,hand_tool_n_01,key_lime_n_01,hypernym,hand_tool.n.01,False,11,1,501
178,6,1,sultana_n_01,sultana_n_01,hyponym,edible_fruit.n.01,True,11,0,615
179,12,1,floor_lamp_n_01,blazer_n_01,hyponym,furniture.n.01,False,11,1,831
180,13,1,furniture_n_01,brick_trowel_n_01,hypernym,furniture.n.01,False,11,1,784
181,1,1,edible_fruit_n_01,crescent_wrench_n_01,hypernym,edible_fruit.n.01,False,11,1,450
182,12,1,key_lime_n_01,key_lime_n_01,hyponym,edible_fruit.n.01,True,11,1,814
183,15,1,robe_n_01,granny_smith_n_01,bl,clothing.n.01,False,11,1,448
184,3,1,necktie_n_01,bow_tie_n_01,bl,clothing.n.01,True,11,0,504
185,6,1,musical_instrument_n_01,cape_n_02,hypernym,musical_instrument.n.01,False,11,1,694
186,1,1,clothing_n_01,business_suit_n_01,hypernym,clothing.n.01,True,11,1,616
187,9,1,cherimoya_n_02,cherimoya_n_02,hyponym,edible_fruit.n.01,True,11,0,518
188,10,1,highboy_n_01,bass_clarinet_n_01,hyponym,furniture.n.01,False,11,0,824
189,16,1,musical_instrument_n_01,armchair_n_01,hypernym,musical_instrument.n.01,False,11,1,515
190,4,1,cherimoya_n_02,face_veil_n_01,hyponym,edible_fruit.n.01,False,11,1,514
191,11,1,awl_n_01,bradawl_n_01,bl,hand_tool.n.01,True,11,1,566
192,5,1,piano_n_01,grand_piano_n_01,bl,musical_instrument.n.01,True,11,1,597
193,2,1,furniture_n_01,writing_desk_n_02,hypernym,furniture.n.01,True,11,1,407
194,7,1,armoire_n_01,spade_n_02,hyponym,furniture.n.01,False,11,1,815
195,14,1,lyre_n_01,lyre_n_01,hyponym,musical_instrument.n.01,True,11,1,432
196,8,1,lamp_n_02,business_suit_n_01,bl,furniture.n.01,False,11,1,475
197,13,1,furniture_n_01,cathedra_n_01,hypernym,furniture.n.01,True,11,1,420
0,5,1,bass_clarinet_n_01,bass_clarinet_n_01,hyponym,musical_instrument.n.01,True,12,0,1600
1,17,1,cherry_n_03,heart_cherry_n_02,bl,edible_fruit.n.01,True,12,1,1049
2,4,1,pliers_n_01,contrabassoon_n_01,bl,hand_tool.n.01,False,12,1,1941
3,13,1,crescent_wrench_n_01,floor_lamp_n_01,hyponym,hand_tool.n.01,False,12,1,949
4,15,1,bow_tie_n_01,bow_tie_n_01,hyponym,clothing.n.01,True,12,1,891
5,1,1,wrench_n_03,crescent_wrench_n_01,bl,hand_tool.n.01,True,12,1,966
6,2,1,putty_knife_n_01,spinet_n_02,hyponym,hand_tool.n.01,False,12,1,641
7,12,1,coffee_table_n_01,coffee_table_n_01,hyponym,furniture.n.01,True,12,1,994
8,7,1,edible_fruit_n_01,spade_n_02,hypernym,edible_fruit.n.01,False,12,1,906
9,14,1,edible_fruit_n_01,nailfile_n_01,hypernym,edible_fruit.n.01,False,12,1,809
10,10,1,bench_n_01,bongo_n_01,bl,furniture.n.01,False,12,1,810
11,19,1,coat_n_01,raincoat_n_01,bl,clothing.n.01,True,12,1,704
12,20,1,clementine_n_02,clementine_n_02,hyponym,edible_fruit.n.01,True,12,0,2190
13,16,1,musical_instrument_n_01,bow_tie_n_01,hypernym,musical_instrument.n.01,False,12,1,779
